"source","target","id","developer_comments"
"balloon#4e021b95619bd071ff75187c7156e88f","既然[emb exp='tf.names.NPC.mashima']都这么说了……[l][chara_mod time=""@f1"" name=""NPC"" face=""stunned"" position=""left""]我知道了。","balloon#4e021b95619bd071ff75187c7156e88f","机翻辅助：

既然[emb exp='tf.names.NPC.mashima']都这么说了……[l][chara_mod time=""@f1"" name=""NPC"" face=""stunned"" position=""left""]我知道了。

如果[emb exp='tf.names.NPC.mashima']这么说的话……[l][chara_mod time=""@f1"" name=""NPC"" face=""stunned"" position=""left""]明白了。

既然[emb exp='tf.names.NPC.mashima']这么说……明白了。[l][chara_mod time=""@f1"" name=""NPC"" face=""stunned"" position=""left""]"
"balloon#9beb83182f5a5087df4ffd67e3b5bb08","请逮捕[emb exp='tf.names.NPC.me']吧。","balloon#9beb83182f5a5087df4ffd67e3b5bb08","机翻辅助：

请逮捕[emb exp='tf.names.NPC.me']吧。

请拘留[emb exp='tf.names.NPC.me']。

请把[emb exp='tf.names.NPC.me']拘留起来。"
"balloon#a51a2022cdecd13c9f5de22fe1dc0b42","我相信警方一定会证明我的清白。","balloon#a51a2022cdecd13c9f5de22fe1dc0b42","机翻辅助：

我相信警方一定会证明我的清白。

我相信警察一定会证明我的清白。

我相信警察一定会证明我是无辜的。"
"message10#c25ddc79114b283d791505eae185e5f5","最被怀疑是犯人的[font color=@1]结城[resetfont]遭到逮捕。","message10#c25ddc79114b283d791505eae185e5f5","机翻辅助：

最被怀疑是犯人的[font color=@1]结城[resetfont]遭到逮捕。

最被怀疑是犯人的结城被拘留了。[font color=@1][resetfont]

最被怀疑是犯人的结城[font color=@1]被拘留了。[resetfont]"
"balloon#47d9936f2a0af63a96b9bf9c5e162baa","要是这样就能解决事件，找到[emb exp='tf.names.itsuki_p.tetsuo']就好了……","balloon#47d9936f2a0af63a96b9bf9c5e162baa","机翻辅助：

要是这样就能解决事件，找到[emb exp='tf.names.itsuki_p.tetsuo']就好了……

这样事件就解决了，要是能找到[emb exp='tf.names.itsuki_p.tetsuo']就好了……

如果事件就此解决，找到[emb exp='tf.names.itsuki_p.tetsuo']就好了……"
"balloon#95507ec84d5b17cc6ae542b1f0e4e78c","好了，接下来要怎么处置[emb exp='tf.names.kamishiro_3.itsuki']呢？","balloon#95507ec84d5b17cc6ae542b1f0e4e78c","机翻辅助：

好了，接下来要怎么处置[emb exp='tf.names.kamishiro_3.itsuki']呢？

那么，接下来[emb exp='tf.names.kamishiro_3.itsuki']的待遇怎么办呢？

那么，接下来该怎么处理[emb exp='tf.names.kamishiro_3.itsuki']呢？"
"balloon#5ef833e8b40f6f7d7e4d13766ab80b94","他的身份应该由本土的警察来保护，然后送回父母身边。","balloon#5ef833e8b40f6f7d7e4d13766ab80b94","机翻辅助：

他的身份应该由本土的警察来保护，然后送回父母身边。

他的身份也应该得到本土警察的保护，让他回到老家吧。

他也应该得到本土警察的保护，送回父母身边。"
"balloon#176e8a0931351d1b13ea8f49dff25143","哎哎，要逮捕[emb exp='tf.names.itsuki_p.me']吗！？","balloon#176e8a0931351d1b13ea8f49dff25143","机翻辅助：

哎哎，要逮捕[emb exp='tf.names.itsuki_p.me']吗！？

咦，[emb exp='tf.names.itsuki_p.me']要被保护啊！？

咦，[emb exp='tf.names.itsuki_p.me']会被保护吗！？"
"balloon#9d15d96b5eca2913f173fd2da5a9b766","难道说，被警察保护有什么问题吗？","balloon#9d15d96b5eca2913f173fd2da5a9b766","机翻辅助：

难道说，被警察保护有什么问题吗？

难道，被警察保护着会有问题？

难道被警察保护有问题吗？"
"balloon#53cf513315cb215f478992fa9a0273f8","呃，不，可是……","balloon#53cf513315cb215f478992fa9a0273f8","机翻辅助：

呃，不，可是……

嗯，不，但是……"
"balloon#03453117b377ee418ada2a8a80f0ad23","糟糕，这样下去就回不去原本的时代了！","balloon#03453117b377ee418ada2a8a80f0ad23","机翻辅助：

糟糕，这样下去就回不去原本的时代了！

不妙啊，这样下去就回不到原来的时代了！

糟了，再这样下去就回不到原来的时代了！"
"balloon#6be6fc6f1649adeb7af8cf3bd39db264","但是，要从这里逃出去似乎很难。","balloon#6be6fc6f1649adeb7af8cf3bd39db264","机翻辅助：

但是，要从这里逃出去似乎很难。

但是，从这里逃出来好像很难。

但是，从这里逃走好像很难。"
"balloon#54ff08379bc2505269150e72d6340754","……不行，无计可施了。","balloon#54ff08379bc2505269150e72d6340754","机翻辅助：

……不行，无计可施了。

……不行，没办法。"
"balloon#04a5b155a4367a55104e49707339952d","只能让警察保护铁男先生，然后亲眼看着他得救之后，再回到原本的时代了。","balloon#04a5b155a4367a55104e49707339952d","机翻辅助：

只能让警察保护铁男先生，然后亲眼看着他得救之后，再回到原本的时代了。

在警察的保护下，看到铁男先生得救之后，只能回到原来的时代。

在警察的保护下，看到铁男先生得救后，只能回到原来的时代。"
"balloon#c7d29e4f8025938e2c6e286ebc86d650","好的，我知道了……","balloon#c7d29e4f8025938e2c6e286ebc86d650","机翻辅助：

好的，我知道了……

好的，知道了……"
"message10#008392e8816187d32a3b4c7fa3ea55bc","树被本土的警察保护了。","message10#008392e8816187d32a3b4c7fa3ea55bc","机翻辅助：

树被本土的警察保护了。

树木将受到本土警察的保护。

树被本土的警察保护起来。"
"speaker_主人公","主人公","speaker_主人公",""
"speaker_神代","神代","speaker_神代","机翻辅助：

神代

杉田智"
"speaker_海老原","海老原","speaker_海老原",""
"speaker_真島","真岛","speaker_真島","机翻辅助：

真岛"
