"source","target","id","developer_comments"
"balloon#bcc63e851ead9af393a816199ed95daa","而且……","balloon#bcc63e851ead9af393a816199ed95daa","机翻辅助：

而且……"
"balloon#2a4fb389bfdc3111dfd27cde7a329f55","[font color=@3]犯人就是那个人[resetfont]我早就发现了。","balloon#2a4fb389bfdc3111dfd27cde7a329f55","机翻辅助：

[font color=@3]犯人就是那个人[resetfont]我早就发现了。

[font color=@3]犯人是那个人[resetfont]，我已经注意到了。

[font color=@3]凶手是那个人，我已经注意到了。[resetfont]"
"balloon#e4876809c1f5db749554b79b9a9d7097","虽然我对于自己完全被小孩子提案牵着鼻子走感到很不爽……","balloon#e4876809c1f5db749554b79b9a9d7097","机翻辅助：

虽然我对于自己完全被小孩子提案牵着鼻子走感到很不爽……

所谓投票，完全不喜欢被孩子的提案所操纵……

投票这件事，完全是被孩子的提案牵着鼻子走，我不太喜欢……"
"balloon#103d65cef1d22f0032ff1116faabe201","[font color=@3]犯人是那位大人[resetfont]，我当然会投她一票。","balloon#103d65cef1d22f0032ff1116faabe201","机翻辅助：

[font color=@3]犯人是那位大人[resetfont]，我当然会投她一票。

[font color=@3]凶手就是那个人，所以我可以投他一票。[resetfont]

[font color=@3]因为犯人是那位，所以很快就能投一票。[resetfont]"
"balloon#04bd4cbda4bd23d3512ee9c447382c07","既然都走到这一步了，我就奉陪到底吧。","balloon#04bd4cbda4bd23d3512ee9c447382c07","机翻辅助：

既然都走到这一步了，我就奉陪到底吧。

到了这里，我们交往到最后吧。

既然已经走到了这一步，那就一直陪到最后吧。"
"balloon#c5d96d67b695f99a50b6a85ba01e07c1","[emb exp='tf.names.mashima_p.me']也……","balloon#c5d96d67b695f99a50b6a85ba01e07c1","机翻辅助：

[emb exp='tf.names.mashima_p.me']也……

[emb exp='tf.names.mashima_p.me']也是……"
"balloon#baee2740675d975345b28c85f1ea016b","[font color=@3]我们已经掌握到犯人是[resetfont]了。","balloon#baee2740675d975345b28c85f1ea016b","机翻辅助：

[font color=@3]我们已经掌握到犯人是[resetfont]了。

[font color=@3]目标是那个人的犯罪。[resetfont]

[font color=@3]目标是那个人作案的。[resetfont]"
"balloon#6b203e81948a73a8011eaa003448fe9a","大家似乎都各自有了定论。","balloon#6b203e81948a73a8011eaa003448fe9a","机翻辅助：

大家似乎都各自有了定论。

每个人的意见都是固定的。

各有各的意见。"
"balloon#905bc2efdda4afce2300e80df32784c6","好……！","balloon#905bc2efdda4afce2300e80df32784c6","机翻辅助：

好……！

好啊……！"
"message10#fdeb13a20e47586e3bbc4819c800f67a","树他们决定[font color=@1]通过匿名投票，来申报各自认为的[resetfont]【事件的犯人】。
","message10#fdeb13a20e47586e3bbc4819c800f67a","机翻辅助：

树他们决定[font color=@1]通过匿名投票，来申报各自认为的[resetfont]【事件的犯人】。


树他们决定通过匿名投票申报各自认为的“事件的犯人”。[font color=@1][resetfont]


树他们决定通过匿名投票举报各自认为的[font color=@1]【事件的犯人】[resetfont]。"
"balloon#7f0ba07663faa8a4a10ee4cccc2ca00a","没时间了，立刻开始吧。","balloon#7f0ba07663faa8a4a10ee4cccc2ca00a","机翻辅助：

没时间了，立刻开始吧。

没有时间了，马上开始吧。

没时间了，我们马上开始吧。"
"balloon#ce7585488e4bc0a229cd3a00d38560ee","一开始当然是从提议这么做的[emb exp='tf.names.mashima_p.itsuki']开始吧？","balloon#ce7585488e4bc0a229cd3a00d38560ee","机翻辅助：

一开始当然是从提议这么做的[emb exp='tf.names.mashima_p.itsuki']开始吧？

最初当然是从提出这样的提案的[emb exp='tf.names.mashima_p.itsuki']开始的吧？

第一个当然是提出这样提案的[emb exp='tf.names.mashima_p.itsuki']吧？"
"balloon#0f2b885c7277125126a61497b62d8898","好，从[emb exp='tf.names.itsuki.me']开始吧。","balloon#0f2b885c7277125126a61497b62d8898","机翻辅助：

好，从[emb exp='tf.names.itsuki.me']开始吧。

好，[emb exp='tf.names.itsuki.me']来吧。"
"balloon#efaca4daaa6b7d31b3aa90ed256a37ff","[font color=@3]投票只有一次机会[resetfont]。","balloon#efaca4daaa6b7d31b3aa90ed256a37ff","机翻辅助：

[font color=@3]投票只有一次机会[resetfont]。

[font color=@3]投票只有一次。[resetfont]"
"balloon#c5e8d080aa722e4cd769e397dfba6c0b","……这起事件的犯人……[l][chara_mod time=""@f1"" name=""主人公"" face=""earnest""]就是那个人！","balloon#c5e8d080aa722e4cd769e397dfba6c0b","机翻辅助：

……这起事件的犯人……[l][chara_mod time=""@f1"" name=""主人公"" face=""earnest""]就是那个人！

……这个事件的犯人是……[l][chara_mod time=""@f1"" name=""主人公"" face=""earnest""]那个人！

……这个案子的凶手是……[l][chara_mod time=""@f1"" name=""主人公"" face=""earnest""]就是那个人！"
"speaker_主人公","主人公","speaker_主人公",""
"speaker_亮","亮","speaker_亮",""
"speaker_結城","结城","speaker_結城","机翻辅助：

结城"
"speaker_影山","影山","speaker_影山",""
"speaker_真島","真岛","speaker_真島","机翻辅助：

真岛"
