"source","target","id","developer_comments"
"balloon#9c1a2d238dba9a227727e6958e4f48f5","……","balloon#9c1a2d238dba9a227727e6958e4f48f5",""
"balloon#e16afc7d93ca6a924730e35aaae2f09a","如果有什么[emb exp='tf.names.NPC.me']能帮上忙的事……","balloon#e16afc7d93ca6a924730e35aaae2f09a","机翻辅助：

如果有什么[emb exp='tf.names.NPC.me']能帮上忙的事……

如果有[emb exp='tf.names.NPC.me']能帮忙的事情的话……

如果有能帮[emb exp='tf.names.NPC.me']的事情的话……"
"balloon#8ac7f0905c62ef65cc26e18e4ea71c5c","……唔……嗯！","balloon#8ac7f0905c62ef65cc26e18e4ea71c5c","机翻辅助：

……唔……嗯！

……嗯，嗯！"
"balloon#92924227e607b3ee7cd4ac1c5af36c01","[emb exp='tf.names.NPC.itsuki']，你看这个。","balloon#92924227e607b3ee7cd4ac1c5af36c01","机翻辅助：

[emb exp='tf.names.NPC.itsuki']，你看这个。

[emb exp='tf.names.NPC.itsuki']，看这个。"
"balloon#6db1b7b9e0a08b8d346237360df3dd26","这是……[l][chara_mod time=""@f1"" name=""主人公"" face=""what""]船的船票？","balloon#6db1b7b9e0a08b8d346237360df3dd26","机翻辅助：

这是……[l][chara_mod time=""@f1"" name=""主人公"" face=""what""]船的船票？

这是……[l][chara_mod time=""@f1"" name=""主人公"" face=""what""]船票？"
"balloon#edbfb9059696bad5c100420b4f8acc52","啊，对了……","balloon#edbfb9059696bad5c100420b4f8acc52","机翻辅助：

啊，对了……"
"balloon#f53750ef12d64679e08eb08dc27bead0","这是[emb exp='tf.names.NPC.me']昨晚搭夜船的船票。","balloon#f53750ef12d64679e08eb08dc27bead0","机翻辅助：

这是[emb exp='tf.names.NPC.me']昨晚搭夜船的船票。

这是[emb exp='tf.names.NPC.me']昨晚乘坐的夜行渡轮的船票。

这是[emb exp='tf.names.NPC.me']昨晚乘坐的夜间渡轮的船票。"
"balloon#ef41f081a78d6964e262837432a6df5b","只要看到这个[font color=@3]21:30到6：20之间[resetfont]，任谁都能明白[emb exp='tf.names.NPC.me']有不在场证明吧。","balloon#ef41f081a78d6964e262837432a6df5b","机翻辅助：

只要看到这个[font color=@3]21:30到6：20之间[resetfont]，任谁都能明白[emb exp='tf.names.NPC.me']有不在场证明吧。

看了这个[font color=@3]21:30到6：20之间[resetfont]，谁都知道[emb exp='tf.names.NPC.me']有不在场证明吧。

看这个[font color=@3]21:30到6：20之间[resetfont]谁都会知道[emb exp='tf.names.NPC.me']有不在场证明。"
"balloon#cda5a36d20e867e40f631516812aea71","没错，[font color=@3][emb exp='tf.names.itsuki.NPC']的不在场证明[resetfont]任谁都能明白。","balloon#cda5a36d20e867e40f631516812aea71","机翻辅助：

没错，[font color=@3][emb exp='tf.names.itsuki.NPC']的不在场证明[resetfont]任谁都能明白。

对了，[emb exp='tf.names.itsuki.NPC']的不在场证明在任何人眼里都是显而易见的。[font color=@3][resetfont]

对了，[emb exp='tf.names.itsuki.NPC']的不在场证明[font color=@3]谁都看得到。[resetfont]"
"balloon#43acda31a2c823ad1ad325e28821ab1c","听好了，[emb exp='tf.names.NPC.itsuki']。","balloon#43acda31a2c823ad1ad325e28821ab1c","机翻辅助：

听好了，[emb exp='tf.names.NPC.itsuki']。"
"balloon#8731f345b8c76725fc5313b20eb76536","不在场证明，无论如何都要拿到不在场证明。","balloon#8731f345b8c76725fc5313b20eb76536","机翻辅助：

不在场证明，无论如何都要拿到不在场证明。

不在场证明，无论如何要拿到不在场证明。

是不在场证明，无论如何也要拿到不在场证明。"
"balloon#091dc6adce2fbb6d7bcd60ffccfc4f16","这样一来，就算你手上握有杀害[emb exp='tf.names.NPC.chiyo']的凶器……","balloon#091dc6adce2fbb6d7bcd60ffccfc4f16","机翻辅助：

这样一来，就算你手上握有杀害[emb exp='tf.names.NPC.chiyo']的凶器……

这样的话，即使你手里拿着杀害[emb exp='tf.names.NPC.chiyo']的凶器……

这样一来，就算你手里拿着杀害[emb exp='tf.names.NPC.chiyo']的凶器……"
"balloon#7db15bbf688a80d0ddbb4bba2168518b","就算你再怎么可疑，应该也不会被逮捕。","balloon#7db15bbf688a80d0ddbb4bba2168518b","机翻辅助：

就算你再怎么可疑，应该也不会被逮捕。

就算你再怎么怀疑，也不会被逮捕的。

不管你有多可疑，也不会被逮捕的。"
"balloon#2437f1a8edd5bce7baf29385f7af1b26","[emb exp='tf.names.NPC.itsuki']，你一定要[font color=@3]让我相信你[resetfont]啊。","balloon#2437f1a8edd5bce7baf29385f7af1b26","机翻辅助：

[emb exp='tf.names.NPC.itsuki']，你一定要[font color=@3]让我相信你[resetfont]啊。

[emb exp='tf.names.NPC.itsuki']，请让爸爸相信你。[font color=@3][resetfont]"
"balloon#03519a845f724669424ee2140b134a4f","[emb exp='tf.names.itsuki.NPC']……","balloon#03519a845f724669424ee2140b134a4f","机翻辅助：

[emb exp='tf.names.itsuki.NPC']……"
"balloon#072b848b85f92bc821768f6c6e3a8b75","无论如何，你都要证明自己的不在场证明。","balloon#072b848b85f92bc821768f6c6e3a8b75","机翻辅助：

无论如何，你都要证明自己的不在场证明。

无论如何，你要证明你的不在场证明。

无论如何都要证明不在场证明。"
"balloon#c9eed18b21ffaa0dddf462e14545d340","嗯……[l][chara_mod time=""@f1"" name=""主人公"" face=""smile""]我会努力让[emb exp='tf.names.itsuki.NPC']相信我的！","balloon#c9eed18b21ffaa0dddf462e14545d340","机翻辅助：

嗯……[l][chara_mod time=""@f1"" name=""主人公"" face=""smile""]我会努力让[emb exp='tf.names.itsuki.NPC']相信我的！

嗯……[l][chara_mod time=""@f1"" name=""主人公"" face=""smile""]为了让[emb exp='tf.names.itsuki.NPC']相信我，我会努力的！

嗯……为了让[emb exp='tf.names.itsuki.NPC']相信我，我会努力的！[l][chara_mod time=""@f1"" name=""主人公"" face=""smile""]"
"balloon#6f4e484b887c442cedc6cf94699eb84b","啊啊……[l][chara_mod time=""@f1"" name=""NPC"" face=""laugh""]我很期待你哦。","balloon#6f4e484b887c442cedc6cf94699eb84b","机翻辅助：

啊啊……[l][chara_mod time=""@f1"" name=""NPC"" face=""laugh""]我很期待你哦。

啊……[l][chara_mod time=""@f1"" name=""NPC"" face=""laugh""]期待着呢。

啊……我很期待。[l][chara_mod time=""@f1"" name=""NPC"" face=""laugh""]"
"speaker_主人公","主人公","speaker_主人公",""
