"source","target","id","developer_comments"
"balloon#646e67244446a28de36902cb389ecfd3","[emb exp='tf.names.itsuki_p.mashima']。","balloon#646e67244446a28de36902cb389ecfd3","机翻辅助：

[emb exp='tf.names.itsuki_p.mashima']。

是[emb exp='tf.names.itsuki_p.mashima']。"
"balloon#152d227090878df9642089dfea750c4f","然而，虽然查出了火柴和某人的关联，却无法确定和那场小骚动的关联性。","balloon#152d227090878df9642089dfea750c4f","机翻辅助：

然而，虽然查出了火柴和某人的关联，却无法确定和那场小骚动的关联性。

但是，仅仅知道了火柴的关系，与骚动的关联性还不确定。

但是只知道和火柴有关系，却不知道和骚动有什么关系。"
"balloon#4fdb58a4ed1fc09587b457f680329dc4","最后，关于那个[emb exp='tf.names.itsuki_p.mashima']。","balloon#4fdb58a4ed1fc09587b457f680329dc4","机翻辅助：

最后，关于那个[emb exp='tf.names.itsuki_p.mashima']。

最后，关于[emb exp='tf.names.itsuki_p.mashima']。"
"balloon#7b93e60a899c1cd10656b509e967ac1a","他在照相馆窗外发现镜头上有不自然的伤痕，拿给[emb exp='tf.names.itsuki_p.me']看。","balloon#7b93e60a899c1cd10656b509e967ac1a","机翻辅助：

他在照相馆窗外发现镜头上有不自然的伤痕，拿给[emb exp='tf.names.itsuki_p.me']看。

他给[emb exp='tf.names.itsuki_p.me']看了他在照相馆窗外发现的、有不自然划痕的镜头。

他把在照相馆窗外发现的、有不自然瑕疵的镜头给[emb exp='tf.names.itsuki_p.me']看。"
"balloon#f9cec3170f041ee8aa8dc9176cad072c","关于镜头掉在起火点附近的原因，调查的结果……","balloon#f9cec3170f041ee8aa8dc9176cad072c","机翻辅助：

关于镜头掉在起火点附近的原因，调查的结果……

关于镜头落在火源附近的理由，调查的结果……

关于镜头掉在起火点附近的理由，调查的结果……"
"balloon#d86536d521ff8af2daeee3bec82238eb","查到了和现场的窗户有关。","balloon#d86536d521ff8af2daeee3bec82238eb","机翻辅助：

查到了和现场的窗户有关。

我走到了和现场窗户有关的地方。

到达了与现场的窗户有关的地方。"
"balloon#d4eb8e479c0e182a26c6cf55724b5153","……唉。","balloon#d4eb8e479c0e182a26c6cf55724b5153","机翻辅助：

……唉。

……啊。

……是啊。"
"balloon#3d51591caee21886039398dbc67be80a","好像知道些什么，又好像什么都不知道。","balloon#3d51591caee21886039398dbc67be80a","机翻辅助：

好像知道些什么，又好像什么都不知道。

好像明白了什么，还有很多不明白的事情。

好像明白了什么，却又有很多不明白的地方。"
"balloon#c9fdf62baf61bb5869917320bce9a46d","最遗憾的是，[emb exp='tf.names.itsuki.kumiko']开始怀疑[emb exp='tf.names.itsuki_p.me']了。","balloon#c9fdf62baf61bb5869917320bce9a46d","机翻辅助：

最遗憾的是，[emb exp='tf.names.itsuki.kumiko']开始怀疑[emb exp='tf.names.itsuki_p.me']了。

而且最遗憾的是，[emb exp='tf.names.itsuki_p.me']被[emb exp='tf.names.itsuki.kumiko']怀疑了。

最遗憾的是，[emb exp='tf.names.itsuki_p.me']被[emb exp='tf.names.itsuki.kumiko']怀疑了。"
"balloon#725bc5a44fb1f7d420fd754bb14d1316","关于这件事，还没有任何进展。","balloon#725bc5a44fb1f7d420fd754bb14d1316","机翻辅助：

关于这件事，还没有任何进展。"
"balloon#85e25d51ace682fa0ebc718af95c9188","要怎么洗清[emb exp='tf.names.itsuki.kumiko']的嫌疑呢……","balloon#85e25d51ace682fa0ebc718af95c9188","机翻辅助：

要怎么洗清[emb exp='tf.names.itsuki.kumiko']的嫌疑呢……

如何消除[emb exp='tf.names.itsuki.kumiko']的怀疑呢……

怎样才能消除[emb exp='tf.names.itsuki.kumiko']的嫌疑呢……"
"balloon#c9ab535e35dddc2b7bf627a839a3e0fe","……嗯，奇怪？","balloon#c9ab535e35dddc2b7bf627a839a3e0fe","机翻辅助：

……嗯，奇怪？

……嗯，那个？

……嗯，咦？"
"balloon#0301334f2a1971de11dd9f45b987d51d","[emb exp='tf.names.itsuki_p.ebihara']他们好像在争论什么。","balloon#0301334f2a1971de11dd9f45b987d51d","机翻辅助：

[emb exp='tf.names.itsuki_p.ebihara']他们好像在争论什么。"
"balloon#dded3c88dc610263ce144b234d5e0249","不不不，不管怎么想，可疑的都是………………对吧！","balloon#dded3c88dc610263ce144b234d5e0249","机翻辅助：

不不不，不管怎么想，可疑的都是………………对吧！

不不不，可疑的是怎么想的………………是啊！

不、不，奇怪的是怎么想的……………是吧！"
"balloon#89f147a85997ed4ca93a70b57c4f5801","老实说………………[emb exp='tf.names.kamishiro.me']很怀疑。","balloon#89f147a85997ed4ca93a70b57c4f5801","机翻辅助：

老实说………………[emb exp='tf.names.kamishiro.me']很怀疑。

[emb exp='tf.names.kamishiro.me']很奇怪坦率地说。

[emb exp='tf.names.kamishiro.me']坦率地说，………………我很怀疑。"
"balloon#a458d565b9aa644fb1e5c22617dde50e","[emb exp='tf.names.mashima_p.me']要肃静，直到执行职务为止。","balloon#a458d565b9aa644fb1e5c22617dde50e","机翻辅助：

[emb exp='tf.names.mashima_p.me']要肃静，直到执行职务为止。

[emb exp='tf.names.mashima_p.me']将严肃地履行职务。

[emb exp='tf.names.mashima_p.me']只会在暗中，完成我的任务。"
"balloon#697713e23b940fb23687e65938de3f9f","最重要的是………………要查清楚才行。","balloon#697713e23b940fb23687e65938de3f9f","机翻辅助：

最重要的是………………要查清楚才行。

最重要的是………………必须弄清楚。

最重要的是……………必须弄清楚。"
"balloon#7f03c080a63404410f6299949c1166a7","他们各自分开了。","balloon#7f03c080a63404410f6299949c1166a7","机翻辅助：

他们各自分开了。

各自分手了。

分别了。"
"balloon#58aff5b83afead8757aa575837a079ad","虽然听不太清楚，但看来……","balloon#58aff5b83afead8757aa575837a079ad","机翻辅助：

虽然听不太清楚，但看来……

虽然没听清楚，但还是……

虽然听不太清楚，但总觉得……"
"balloon#52a41223302ff2908842627a4ce98fe2","[emb exp='tf.names.itsuki_p.kamishiro']、[emb exp='tf.names.itsuki_p.mashima']、[emb exp='tf.names.itsuki_p.ebihara']……","balloon#52a41223302ff2908842627a4ce98fe2","机翻辅助：

[emb exp='tf.names.itsuki_p.kamishiro']、[emb exp='tf.names.itsuki_p.mashima']、[emb exp='tf.names.itsuki_p.ebihara']……"
"balloon#0eda4441eeb9271dbbfe87d6e187fd6e","他们各自都很在意的样子。","balloon#0eda4441eeb9271dbbfe87d6e187fd6e","机翻辅助：

他们各自都很在意的样子。

各自都很在意的样子。

他们似乎都很在意什么。"
"balloon#2fa79906680d652c7c606757b09658d6","好，各自的[font color=@3]问出疑问[resetfont]看吧！","balloon#2fa79906680d652c7c606757b09658d6","机翻辅助：

好，各自的[font color=@3]问出疑问[resetfont]看吧！

好，来问问大家各自的[font color=@3]疑问吧！[resetfont]

好，问出各自的疑问试着[font color=@3]！[resetfont]"
"speaker_主人公","主人公","speaker_主人公",""
"speaker_海老原","海老原","speaker_海老原",""
"speaker_神代","神代","speaker_神代","机翻辅助：

神代

杉田智"
"speaker_真島","真岛","speaker_真島","机翻辅助：

真岛"
